item_number,name,year,theme,subtheme,pieces,minifigures,image_URL,price
5541,Blue Fury,1995,Model Team,,421,NA,http://images.brickset.com/sets/images/5541-1.jpg,NA
5810,Vanity Fun,1995,Belville,,23,1,http://images.brickset.com/sets/images/5810-1.jpg,NA
5830,Fun-Day Sundaes,1995,Belville,,29,2,http://images.brickset.com/sets/images/5830-1.jpg,NA
5840,Garden Playmates,1995,Belville,,87,1,http://images.brickset.com/sets/images/5840-1.jpg,NA
6008,Royal King,1995,Castle,Royal Knights,10,1,http://images.brickset.com/sets/images/6008-1.jpg,NA
6036,Skeleton Surprise,1995,Castle,Royal Knights,74,2,http://images.brickset.com/sets/images/6036-1.jpg,NA
6044,King's Carriage,1995,Castle,Royal Knights,124,4,http://images.brickset.com/sets/images/6044-1.jpg,NA
6078,Royal Drawbridge,1995,Castle,Royal Knights,258,5,http://images.brickset.com/sets/images/6078-1.jpg,NA
6090,Royal Knight's Castle,1995,Castle,Royal Knights,764,11,http://images.brickset.com/sets/images/6090-1.jpg,NA
6115,Shark Scout,1995,Aquazone,Aquasharks,28,1,http://images.brickset.com/sets/images/6115-1.jpg,NA
6125,Sea Sprint 9,1995,Aquazone,Aquanauts,32,1,http://images.brickset.com/sets/images/6125-1.jpg,3.25
6155,Deep Sea Predator,1995,Aquazone,Aquasharks,103,1,http://images.brickset.com/sets/images/6155-1.jpg,NA
6175,Crystal Explorer Sub,1995,Aquazone,Aquanauts,167,2,http://images.brickset.com/sets/images/6175-1.jpg,NA
6195,Neptune Discovery Lab,1995,Aquazone,Aquanauts,508,4,http://images.brickset.com/sets/images/6195-1.jpg,NA
6254,Rocky Reef,1995,Pirates,,103,3,http://images.brickset.com/sets/images/6254-1.jpg,NA
6263,Imperial Outpost,1995,Pirates,Imperial Guards,216,4,http://images.brickset.com/sets/images/6263-1.jpg,NA
6279,Skull Island,1995,Pirates,,378,6,http://images.brickset.com/sets/images/6279-1.jpg,NA
6336,Launch Response Unit,1995,Town,Launch Command,185,2,http://images.brickset.com/sets/images/6336-1.jpg,NA
6338,Hurricane Harbour,1995,Town,Coastguard,364,3,http://images.brickset.com/sets/images/6338-1.jpg,NA
6339,Shuttle Launch Pad,1995,Town,Launch Command,564,4,http://images.brickset.com/sets/images/6339-1.jpg,NA
6414,Dolphin Point,1995,Town,Paradisa,207,4,http://images.brickset.com/sets/images/6414-1.jpg,NA
6484,F1 Hauler,1995,Town,Rescue,269,3,http://images.brickset.com/sets/images/6484-1.jpg,NA
6516,Moon Walker,1995,Town,Launch Command,34,1,http://images.brickset.com/sets/images/6516-1.jpg,NA
6525,Blaze Commander,1995,Town,Fire,50,1,http://images.brickset.com/sets/images/6525-1.jpg,NA
6535,Dumper,1995,Town,Construction,42,1,http://images.brickset.com/sets/images/6535-1.jpg,NA
6544,Shuttle Transcon 2,1995,Town,Launch Command,342,3,http://images.brickset.com/sets/images/6544-1.jpg,NA
6562,Gas Stop Shop,1995,Town,Shops and Services,221,3,http://images.brickset.com/sets/images/6562-1.jpg,NA
